smoothed_wcli,smoothed_wlarge_event_1d,smoothed_wrestaurant_1d,smoothed_wspent_time_1d,smoothed_wwork_outside_home_1d,smoothed_wothers_masked,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d
0.304586,8.6140648,12.3236728,36.566127,34.5669453,59.740555,23.5672414,15.9035873
1.9458683,7.061072,13.6761162,28.6034575,27.215938,69.1295845,8.8257532,37.4925773
1.8626459,7.5765974,16.0525371,29.3128527,28.0837842,83.7726776,5.7994156,27.822769
1.4052141,6.4362305,12.7360577,26.2430534,28.2285089,89.0933829,7.5394774,27.6926018
1.0731246,9.8849811,14.2721682,31.763021,33.2355578,61.918292,8.228595,30.3766913
0.8558044,4.0774966,7.1766418,26.0108417,24.3087431,79.8910302,7.9072476,20.1678018
0.6044321,1.7232808,3.1603917,20.298308,25.2225534,92.464615,5.6077659,7.3145372
0.8418766,1.7528492,3.7704883,21.7484294,25.4909979,93.7463128,6.5227659,20.4551235
1.5915315,5.6693732,5.728482,23.4407133,27.2828147,83.6634901,6.0436352,22.6948647
2.5990269,5.3396496,7.1824124,24.3515001,27.4369456,79.2822699,3.2212229,27.8202882
2.6719508,3.0937196,4.0553907,17.779848,27.1940072,90.0744194,5.2895701,21.4674727
1.8546887,3.418815,6.9383638,21.3030897,26.0683805,86.3793813,4.3024641,28.540607
1.3661733,3.4946862,6.1256239,20.5732428,23.6687855,89.921848,3.8890856,28.4242626
2.0512411,3.4060479,4.3640957,18.8352967,26.7020999,89.749887,6.4665233,30.7029592
0.9472231,4.279498,7.8591906,24.4656178,30.5703384,87.7830378,6.2153333,17.3807805
0.6206229,1.6113198,4.4950378,22.3642779,19.1865613,95.8540457,4.5487291,8.9948657
1.2858957,0.70736,2.6388603,18.4908271,24.2867018,96.6786675,5.0336325,14.8187503
1.0582831,1.269864,2.8601055,17.4989926,20.1695945,94.2738418,4.8370418,13.9858386
2.5816619,2.5197891,3.9810316,19.5278698,23.3751899,91.4884528,4.9452058,30.4159875
0.5698371,8.098719,15.6592668,31.4410394,35.4270891,72.2748421,12.5709404,12.2065335
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,11.5911275
0.673803,5.0101134,11.993554,26.0523424,27.3645777,93.9406673,9.001629,12.716192
0.5196646,3.4609541,10.7403188,24.1880522,28.6185013,93.7364926,10.3425674,10.7290616
0.8443421,3.1587841,9.7697397,25.8446498,30.3462959,93.8528071,10.8122528,13.0528162
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,20.0519637
1.3652862,5.4751883,13.7640892,29.724819,31.8019973,91.5332332,5.6897273,14.5685137
1.3869198,11.537081,19.8830174,32.291836,28.5959516,47.9471657,10.2560691,19.6897593
0.5783101,7.9259972,18.0998283,26.8320683,31.3849108,84.3616359,9.4666995,12.9761701
1.1497321,10.3834257,20.5962888,32.5215548,33.8674859,73.6136583,10.1711753,30.0735463
0.893549,11.332481,19.1588304,30.4244153,31.7520901,81.2189931,7.6594429,21.3736827
1.7426744,11.3684977,22.4681342,32.6390721,28.7631167,66.5225654,8.7474056,20.9430684
1.3394133,5.6454372,13.1165829,21.9615509,32.0631727,88.1270082,7.3322702,14.7770098
1.3639609,10.505066,17.7532235,26.2766419,29.3332984,79.4959036,6.8084175,27.8108328
1.016649,6.5124526,17.8511875,30.5873708,28.3647958,84.3680749,9.9351814,13.0189907
1.5236944,10.1718661,21.2574184,31.7614691,29.3305097,80.6286804,8.9514381,18.8199929
2.1015584,9.3570387,15.8443751,28.6245424,33.9099576,51.7649786,7.3563211,30.4838916
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,85.8373289,,7.371139
1.0497234,14.2046095,20.8129969,39.8779291,40.3874752,49.2182091,8.2910938,25.3850244
1.3940212,9.3440777,13.4957879,34.4606139,33.9684008,67.4716308,7.7593646,17.2622316
0.6876277,3.9571044,6.698772,23.6312196,27.0472999,91.0702523,6.2397106,20.6084776
1.3605819,10.869417,17.8075863,36.4817606,37.0067222,66.475969,8.5000108,22.6373268
1.335491,12.6660375,19.3514254,37.3682231,39.3388493,70.4673465,8.363853,24.2749901
1.3853223,12.1749135,19.159293,35.257569,38.3541964,65.1060184,9.1084473,26.8142849
1.4038348,8.2476386,12.9293447,31.0134655,31.7039998,71.2016542,10.0008122,23.2052533
1.7121339,4.7634588,11.8954168,26.5680327,31.757946,90.5858202,9.3035638,25.9182103
1.7471756,11.4157852,16.8688232,33.2655079,33.350245,57.2844484,9.1133743,28.0654934
0.5298651,2.6155022,10.1638028,28.4688922,29.1516206,88.5213728,7.0431807,14.7203416
0.6484549,5.2665789,12.2351302,28.5599604,31.5357177,90.1676193,10.3565033,14.7530431
1.4423746,2.2154881,4.6147125,15.9658019,20.0467398,94.8604905,6.3745811,13.9378675
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,98.2388126,,14.669869
0.5666388,1.5878855,11.6199717,22.5473627,29.5438853,93.3808982,4.9218292,11.3420745
2.4232629,3.8576096,12.6005091,24.3947376,29.2491015,93.1358412,8.4647257,19.3284708
0.3650932,2.8259413,7.8487075,24.6827282,25.4085102,93.9994654,6.4454405,9.7828416
1.0110975,2.3155266,10.8560994,23.2776497,26.514492,93.289418,6.7265106,8.2063913
0.9269785,3.7241726,8.4717183,25.9431358,31.9154791,92.7575792,6.0663139,20.0812635
0.7149777,7.1353018,6.6714291,33.1684949,32.9971081,73.9438059,9.7867316,19.9704394
0.3630698,4.6687857,6.6246971,29.2677371,32.5378372,91.1024103,7.9336774,19.4651587
0.8610989,6.333226,6.0806962,28.4716798,26.9331549,88.9234133,5.7146764,14.3806747
0.4699991,9.0383816,14.1671466,34.0066207,35.1170057,79.6001096,8.2093343,8.8539345
1.5338559,10.0320415,16.7114294,32.2386009,34.8387669,64.896987,7.0890447,32.5467391
1.2482223,11.9524816,18.320124,34.8035746,37.1872,46.951709,6.1627402,23.3757906
1.6595568,14.4926233,25.0779153,43.2755326,41.276141,50.6227032,11.8096955,18.6345654
1.2066388,13.203826,20.0761087,35.3344954,38.7436569,61.64991,11.834009,26.0438409
0.8699551,6.3675891,14.7238191,24.4127031,30.0842549,90.2369702,4.4028734,23.9386549
0.9587485,1.8046638,11.0922745,28.2674029,31.442516,88.4741553,5.9742229,23.75921
0.6873956,6.6951817,12.1503698,30.9691411,31.8366658,91.927382,9.9421422,14.5327988
0.3119732,3.6757475,9.2027747,22.4860339,23.8253035,92.4949143,8.5329337,11.3778397
0.4809712,4.0763945,7.0617821,21.1008918,25.7861312,95.4994357,8.9428921,6.0454447
1.9408582,3.1715573,6.2432641,16.9772435,24.2023844,88.5417364,3.5903121,16.1660648
0.9691849,3.9448033,9.3337809,21.5612084,26.4780406,91.918907,7.3167524,19.2528245
1.0815734,5.424902,6.7156641,26.9444252,27.8793438,83.7363381,12.2646943,16.6206794
0.7237207,4.5932533,6.7898936,26.3322307,26.829059,90.2879613,12.1489274,11.531611
0.8782021,5.4302601,10.4506679,31.9314631,32.4375343,88.553928,10.2472452,16.4374428
1.0262718,4.3704274,5.2029434,17.7557876,26.4794469,87.1735802,6.8694534,13.3125686
0.7780859,5.7792979,7.9038394,28.3813346,27.8217133,92.7533934,8.5876502,13.9320787
0.6031779,2.0345898,5.9935753,20.5003257,26.7145058,88.2581032,5.5161987,10.4749312
0.5147818,4.3580645,7.4551985,27.5930154,30.4810715,94.7630518,9.8413586,16.8048551
0.9520501,4.4828988,9.362718,26.4436264,27.5737972,92.7222083,8.3991362,16.1233771
0.7174085,1.9409052,8.5911256,20.7479442,17.758635,93.0162894,8.6784483,9.765305
1.1208784,3.0762252,10.5261833,25.6987529,28.4806104,94.8953718,11.8478757,16.6597233
1.1892205,4.2613221,6.7642173,17.6920837,24.88129,90.9142622,5.4848061,7.0543078
1.3494607,3.1730765,9.5128168,22.5064232,33.7983449,93.6447193,6.3418203,16.1222866
0.8700724,3.1937742,7.9076919,20.9475812,26.0612764,92.7202936,8.5766078,9.7426517
1.4822173,7.3051339,14.4167236,29.1299742,32.162556,73.5700529,8.9170507,24.55291
0.7140849,4.9174152,13.9229887,29.2661109,28.6767289,89.700438,4.6437113,12.8802635
1.3110206,10.7578106,19.8209871,34.8490028,38.3710281,75.747285,7.1441333,26.6285334
0.6784595,4.7884879,11.6112226,28.0178194,34.1361716,89.5552423,7.3949093,29.4425973
2.5290649,10.6724413,17.5931645,33.5528816,32.6222481,44.4921267,14.7204459,31.7338073
2.3457281,11.129124,17.919607,32.4910551,35.9128936,65.2301369,10.8814256,39.1644758
0.6715662,6.5393338,11.6289276,30.1134429,30.6125006,82.9393934,7.6840757,13.0288804
1.4146156,9.6752805,17.8684888,35.305702,35.8140995,72.4677616,9.0321772,24.5873907
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,94.3899825,9.0299511,8.0029256
1.4047385,2.7857994,10.6736755,24.3344446,33.5509997,92.6523432,8.6447103,9.4410498
2.3297515,8.851855,12.9788333,29.9173273,33.1254849,68.8131578,4.9864272,27.916135
0.8873229,9.1776658,14.827475,28.6004512,38.4684826,79.3730795,5.822253,20.4389145
2.0905283,8.7874232,17.8932076,31.4434619,32.3092006,48.4819778,9.3997452,31.6224875
0.6383131,4.7201804,12.7427023,25.833919,30.6644579,86.9359864,8.1873348,20.0372403
1.5862432,10.3353283,17.3724179,30.3319249,32.3615604,64.7567099,9.4185905,28.4378952
1.06399,6.4436463,14.4350114,26.4910297,32.8654685,90.7367019,11.2642003,25.2407393
1.7617832,6.2960795,12.7007963,25.9502903,32.744802,84.3516997,7.6865255,29.8483162
0.9117614,6.5925962,16.6005757,27.2509144,31.5099086,90.8271499,11.454785,23.1019647
1.6280675,7.4332665,13.9869926,25.9845199,31.22978,87.0526424,8.1801175,24.0059423
1.7871952,8.9045139,15.6464013,27.1087966,30.5266829,91.3015226,13.5908056,16.0232794
1.7150494,6.7200486,15.5011241,25.6720189,32.7932427,87.3636117,13.8688823,32.5227162
1.3039583,4.937889,12.8224869,26.5782599,27.0093553,88.430289,7.9770174,14.71982
1.1456534,12.3941873,19.2002223,37.5127234,36.8304978,74.1347855,8.1011459,29.6312208
1.2435667,5.8271306,14.6345706,34.5801413,37.3513768,89.3399871,8.6484505,23.4949821
0.7699787,3.0637608,6.3417437,25.686223,26.2486057,92.3302673,8.0335136,5.0643981
1.3690637,5.8960616,12.4131241,28.8499092,31.5120851,77.5968357,7.9298266,23.6572667
0.6440549,7.2361015,8.0244964,29.8760867,28.7205088,83.2374402,7.3455549,15.2137827
0.561952,2.5337494,7.1003414,22.6966868,22.3032888,94.8890192,5.9711671,7.5375909
0.5777609,5.0128962,6.0453282,30.2004,32.0950676,90.653364,7.9841682,9.6196047
1.3480965,8.1106908,11.0912763,27.5595696,29.7051134,76.0845221,12.7727053,24.2198123
0.4290833,9.4490101,16.0415192,31.7855703,35.5105809,72.0557439,7.2240017,15.910223
0.5292892,3.268292,9.823944,25.1056572,28.166347,92.3703277,9.610936,11.843498
1.7397088,11.1456157,15.2005849,33.3673079,31.9699961,58.8533717,6.7585637,30.6343166
0.3370787,7.1745467,12.1665612,36.1779454,36.5027135,60.5314973,27.2009449,13.1511108
1.9745699,7.0790729,12.2348968,29.2015742,27.5281053,69.1031148,10.3036583,34.20452
2.2609892,8.0987234,16.638836,30.1267713,27.927301,83.5404502,6.4753736,27.8732
1.470116,5.5741375,12.7318005,25.9164937,27.6971644,88.987624,7.6147754,28.4277524
1.146577,9.3676758,14.5736378,32.279366,33.2518203,62.5165672,8.113836,30.8918477
0.8993071,4.4367827,7.6503639,26.2148547,23.025708,77.9386056,6.4284847,19.7590903
0.5131844,1.7381528,3.1429886,19.2413106,25.9879967,93.0879327,5.959916,10.1114154
0.6104119,1.9493706,3.9063189,21.606451,24.2520633,94.1771458,7.4567666,16.687591
1.5908638,5.1552754,6.3389923,23.5209013,27.0493436,84.4966405,7.0983701,21.3654993
2.3073502,5.3104936,6.4802312,22.878731,25.5576231,79.2163326,3.7274441,24.4006022
2.8070381,3.6495899,4.3819491,18.6788539,28.0068966,90.0998543,5.5082209,21.2847346
1.8646341,3.1559504,7.3091782,23.1838436,26.1591791,85.5614067,5.1177207,26.1224057
1.3314678,3.2304128,5.9689588,19.6186388,24.269129,89.9054897,4.4567337,26.2518758
1.7611533,3.338383,4.8100492,18.8468877,27.2529141,89.6441355,5.8564062,27.2862635
0.9866821,4.5716023,8.4203763,24.7607192,30.59783,87.7946975,6.8820682,15.8844125
0.6664446,1.5155909,4.2538669,22.5768155,18.7358861,96.2099884,4.879512,7.4055646
1.3241379,0.6323358,3.0913978,19.2166287,23.4679945,95.8381457,5.6410297,15.7158793
0.9051354,1.3680392,3.2044978,18.3147483,20.4795566,93.9036495,5.4969892,14.0375257
2.4806364,3.0150975,4.0026299,21.0614171,22.485071,90.9992769,4.9158306,29.4100994
0.5914708,7.9847645,15.4086211,30.8917816,34.9763389,73.2414966,13.8274536,10.9849711
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,11.4386444
0.6293008,5.3848725,12.3524922,25.1736282,28.741021,94.0507182,9.0989799,14.6963717
0.5231807,3.5331178,9.7071285,25.484915,28.9173229,94.4546368,10.4997132,12.1683321
0.6629768,3.0858136,10.1637564,26.8787264,30.3427804,95.0332308,10.9224332,13.3170902
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,19.2876144
1.2454029,4.7511507,13.3740964,28.3125152,32.4734312,91.8684404,6.3944415,14.102586
1.1884991,12.7367978,20.7231258,34.8341491,27.1060267,48.1677479,10.7363227,19.7606195
0.5170571,9.8083678,18.4673238,27.865321,31.8639757,85.3866984,9.6952124,15.1133765
1.2365341,9.5209062,20.7403969,34.0496381,33.4623512,73.1210541,10.3170168,27.9464972
0.9148148,11.6519177,18.9248314,31.4698709,31.8227659,81.3713993,8.0387542,22.6622714
1.6025074,11.7372873,24.0127234,31.8645037,28.0103007,67.2397217,9.5078472,19.425904
1.1900911,6.1977157,14.1479722,22.8854414,31.0139042,89.1534261,7.2785321,14.9491848
1.2646422,10.0007874,20.0015123,28.696199,31.6461765,79.8470429,8.1928497,25.200333
0.8862935,8.0817279,18.3625125,31.4118472,29.0262899,84.7756025,11.3534679,13.1877605
1.5555385,11.1244653,22.5822053,32.3008858,30.3418402,80.4669875,9.9738886,18.4096029
2.0708499,9.3371334,16.0378925,29.0909395,33.4009444,51.9850295,8.1188626,31.4651265
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,7.4147295
0.8435149,15.6618419,20.658669,39.2098472,38.6129011,46.4814121,7.7417693,26.3674657
1.3003717,9.9931116,14.3405031,34.4165299,34.3492932,65.907505,8.2885554,16.6666599
0.7237651,4.0024082,6.439809,23.0337167,27.1449492,91.2840731,6.4901708,20.4798003
1.2938754,10.9085327,17.8640245,36.8512132,36.7217215,67.1332922,8.6083099,21.1188677
1.1894879,11.8924774,19.1670347,38.8022608,39.8845224,70.8177096,8.2885332,24.2725349
1.2543102,11.5638143,19.0287986,35.4216024,35.7862067,65.6576631,8.3771029,24.3229114
1.3861265,7.894851,12.1528528,30.5359321,30.977222,72.412324,10.5081086,22.9874595
1.7179317,11.2496875,16.7031077,33.8985956,34.0641149,56.6489678,9.4562938,26.6484709
0.6074766,3.2468275,9.9437015,29.0570876,30.0097421,88.9705894,7.1011257,15.056302
0.66893,5.2385744,13.4381791,29.7569193,31.3677345,90.6162738,11.0624403,14.794103
1.4426135,2.4536622,5.1320502,16.9146544,21.3937913,94.7740343,6.5197887,11.3348308
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,97.0357675,,15.0047126
0.465382,2.0946104,11.2686371,21.922768,30.1526591,94.0694539,5.4822668,10.540124
2.0352748,5.0021412,13.8036815,25.0575224,30.9963922,92.9680623,8.7874411,15.6882416
0.3148813,2.9389464,8.2155628,25.0876837,25.3092113,94.3618425,6.3802608,7.2489596
0.7703259,3.4289087,8.5583375,23.3522383,27.5444823,93.4884649,8.0238025,6.3160525
1.1580862,3.4820257,7.8791408,25.6393495,32.3595804,93.1206374,6.8423178,22.9507424
0.8043008,7.7508135,6.9314134,33.1883345,33.1416287,74.0369212,10.6842421,18.1882419
0.3341579,5.0680452,6.1992339,28.3550557,31.495412,91.1360668,9.2082033,19.2361076
1.0390199,5.3492726,6.2292763,29.1023241,26.8715313,89.3014094,6.4093456,13.9128419
0.564039,9.1374956,16.2641014,35.3486299,35.5584924,78.7263413,8.1906942,10.1786216
1.6621099,10.6065742,16.3559603,32.7476846,34.8777133,65.2105715,7.8466314,34.68269
1.199819,12.7812083,18.9329478,35.6332377,36.8108664,46.1945474,6.0216705,22.4527681
1.53546,14.8168168,26.1144598,44.1454416,41.6620881,50.9788897,11.1133807,19.8998213
1.1083945,12.8789749,20.0534718,34.4079225,38.631278,63.3179382,12.588136,24.886717
0.7953931,6.0931067,15.4924307,25.2196251,29.8446712,89.6202515,4.9130464,24.3295259
0.9420694,2.2867375,11.7632511,26.9191464,30.3806765,88.7022221,6.5939779,21.9691935
0.6845325,7.6603396,12.3081084,30.2755838,32.0609324,92.4759051,8.9451957,14.4466302
0.5594017,4.1122377,10.6823746,21.9429178,25.1461993,92.1517532,8.8477208,10.947087
0.5163408,4.3386807,7.6794393,19.7212643,24.2800773,93.9201878,7.8213368,6.1790528
2.0826164,3.7848098,7.2374869,17.5722195,25.0679957,87.5930076,3.5481065,17.0097452
1.2114553,3.779481,8.9749986,21.9389229,27.2695391,93.0451176,6.5235656,19.2751892
1.2489856,5.4536333,7.2089268,26.6988066,28.8977806,82.5597284,13.2295421,15.5841304
0.8414903,4.4975115,10.4133926,31.6106559,33.2227173,89.3606611,10.5354543,17.0087608
0.9490969,4.2957557,5.3339245,17.2939042,26.9003489,86.8240011,6.8823641,14.1116208
0.8344787,5.5909082,9.053703,29.3657561,27.3182062,92.4242178,9.0077178,13.4790122
0.6099453,2.0555282,5.0987067,20.0605396,27.4142541,87.6753446,6.2841338,9.8787746
0.6786796,3.9457853,8.8103857,27.1931178,29.4523601,94.1770866,10.3384161,15.8129653
0.9632628,4.5413942,9.4970307,26.0937241,28.8974241,93.5844402,9.8606895,18.9904965
0.5257451,2.1919871,6.1374116,20.3415629,19.0469917,91.7200885,10.3722281,8.4380616
0.2364026,2.6427792,9.4363046,25.7837225,28.4429141,94.9626945,12.232316,10.4335674
0.6563446,4.5402381,7.5276227,17.4709691,27.2992293,90.5070639,6.0667549,5.456327
0.8988046,2.897554,10.1546764,23.8665227,34.0786834,93.7169386,7.2598668,17.6355293
0.7256618,2.9882025,7.6317387,21.2674488,25.8530514,93.8754255,8.243904,9.0049534
1.5033495,7.18259,14.5307723,29.9146139,33.052906,73.8475331,9.1205766,23.3782094
0.8142441,4.9339513,15.0020711,30.3108485,28.7923497,89.6228942,5.2216181,12.3167569
1.3644624,11.8306346,20.4720469,35.5411778,39.2164192,75.4964032,7.4660503,27.3203624
0.7676435,5.5280706,11.6490511,28.5397709,34.7023877,89.8670234,7.6326514,27.5772252
2.2038851,11.1541123,18.1742544,34.1018715,33.0571136,45.5000531,15.1472968,29.5930405
1.7969282,10.1575695,16.8367995,31.6252123,35.3270155,65.7874646,11.2579017,43.87488
0.5947926,7.5893587,11.9704648,30.9284392,30.5092386,82.8582127,7.6415481,12.7108914
1.2979277,9.6380342,16.8601157,34.4411474,35.7163916,73.4119036,9.3148098,24.3744133
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,95.4551459,10.5104872,9.6221395
1.0789356,3.8206419,11.2430986,26.4981532,33.3450883,93.3319464,9.1984055,8.57434
2.2282298,9.9945497,14.2429075,32.0081703,34.5814023,67.7984076,5.4632315,27.0842366
2.3114859,9.4014427,18.8094267,30.1221752,34.3238364,60.5220933,6.0960964,32.6709245
0.9526442,9.8259389,14.2739899,27.1497071,38.2984456,79.3531792,6.3846963,21.2806231
1.9795348,9.247554,18.2559675,32.4943224,32.6585507,47.3795571,9.2003453,30.0544252
1.5484115,10.3259619,17.1507209,30.2946112,32.6133591,64.758123,9.6314932,27.8375493
1.2003178,6.8344337,15.2072564,26.2099314,32.5100997,91.6232947,11.8657939,26.7751131
1.7685637,6.5801321,13.1127543,27.1026377,31.6206292,84.6825552,7.5027783,29.3211851
0.7412538,6.5359408,17.6410381,27.4780947,31.6025414,91.7163996,12.3622169,19.5327711
1.5849913,7.3098992,14.8824606,26.4326076,31.9780261,86.8830502,8.5964178,24.9637534
1.6683717,8.9408439,14.7685235,26.9801445,29.6766333,91.14262,13.5864986,17.9880666
1.4103698,6.5735167,15.182366,26.7623219,33.0541495,88.3458143,14.135964,34.0644281
1.3789372,4.9623782,13.5840766,26.7027813,26.0864822,88.3482093,8.163966,17.3647645
0.7432819,13.6262378,19.0428887,38.1250341,37.2523464,74.2201362,9.285036,29.218885
0.8770479,3.2840397,6.0727125,22.7122859,27.6446704,92.4338086,7.6828437,4.6526277
1.1532985,6.262183,13.1717466,29.570031,32.0639631,76.962802,8.3902777,22.648253
0.6080253,7.1121852,8.1398339,29.7225214,28.354382,83.9971723,7.2004301,14.6007809
0.6093693,2.2902313,6.7767739,23.1072235,23.3974782,94.7715494,5.9505873,6.0191737
0.6157731,5.1287542,6.7920105,29.8338693,32.8075706,90.6781962,8.2903007,14.7758056
1.4078369,8.4327106,11.9711097,27.2531926,31.18538,76.1022663,12.4248753,22.1777431
0.4822307,9.4964807,16.2695868,32.062966,35.1162451,71.6772565,7.60645,16.0388638
0.6386783,4.7409363,10.3089016,25.5861389,29.7111585,91.5640929,10.2968165,11.1574393
1.5619365,11.6500532,14.8787857,33.1495851,32.6536073,57.9280554,7.2770695,31.7289659
0.8839779,7.7944144,13.0968814,36.5204676,38.8882224,62.8618088,27.9115828,12.2154558
1.7779503,7.4616227,11.9621172,30.0220303,32.3423071,69.5056161,10.3698359,33.0459067
2.4163559,8.2205401,16.8475032,30.7994211,27.9870686,83.1386901,6.9650875,27.76707
1.432767,5.8306301,13.0793203,26.68708,27.3737726,88.9199663,7.7340059,26.508128
1.2850272,10.0074165,14.5120431,33.0720659,32.6184493,62.7151512,8.9790116,30.957821
0.9130501,4.4164862,7.9217869,27.4043556,21.9938746,79.1950802,7.3317,19.0181252
0.6650632,2.1509284,3.5395409,19.4356523,25.1726582,92.5552225,6.0329141,11.6688416
0.67759,2.1740421,4.2250598,22.0446099,25.1732924,94.3714915,8.6387318,15.7884021
1.5692408,5.0050319,5.9798903,24.5501625,26.7136341,85.0418874,8.4028439,21.2902959
2.1822498,5.6841442,7.050304,24.5803936,26.7653145,79.0992633,4.8416856,21.4857937
2.6393301,3.6240403,4.4649002,18.7669806,28.3616269,89.8031647,5.77811,19.6166141
1.4272582,3.4054555,7.3456291,23.5256533,25.4723029,85.7286521,5.2590876,27.1531249
1.4929858,3.634936,5.0110457,20.2578831,25.2421725,90.3984086,4.8384009,26.6570406
2.3183266,4.106249,5.4694216,20.1094005,26.4505523,90.1039639,5.8785386,32.2263574
1.1659159,4.6833328,7.5575338,25.178794,29.3282056,87.7131513,7.3959913,19.0416381
0.6485598,1.2277179,4.1200417,22.2738776,17.7258574,96.1826285,4.751404,7.213481
1.1991197,3.7125452,4.7165371,24.5153806,25.8671378,86.3914741,5.2622468,26.3394261
1.0436786,1.1268176,3.8262156,19.9737116,23.4099709,95.7820133,6.8816758,12.692704
0.8006636,1.0873932,3.3033623,18.8572291,20.8088219,94.5465771,6.8550466,11.7159812
2.4870331,3.2272059,3.8440416,21.7268816,21.0018111,90.3847073,4.9106211,28.0082025
0.7379296,7.5663191,15.4866235,31.2292766,34.5438771,73.870535,13.6632022,11.5759927
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,11.9722587
0.6423185,6.0523836,11.8647306,24.574034,28.3671975,93.9511496,8.8310221,16.2591548
0.4805578,3.6171277,9.5781427,26.9400769,29.4956258,94.7067412,10.6292951,11.6676264
0.6954222,2.5653091,9.5683543,28.2651928,30.7243376,94.4184585,10.9246558,11.8188113
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,82.04640820843807,,18.3657765
1.295773,4.2979297,11.3978599,27.7637075,31.3361236,92.239058,7.4996143,12.9764366
1.1719156,12.3500088,20.7738811,34.8746004,28.208061,48.0530859,10.7485058,19.4866718
0.5676232,8.5085557,17.7361264,26.2825197,30.3288617,84.7266931,9.6327308,16.1137276
1.1729869,9.5837022,20.5901366,34.9100939,31.2415912,73.8949037,10.7189788,25.3773075
1.1386318,10.6467897,18.9938818,31.3330337,31.6434412,81.262261,8.3237853,22.3344699
2.0173405,11.0766847,23.3009602,30.6575964,27.1647555,68.5637842,9.9549029,17.0808786
0.8692995,6.9353322,15.450668,23.927526,30.1957423,89.3811126,7.8928707,17.5142352
0.7200912,10.1694752,20.4979952,28.9634256,31.6041602,83.0996978,7.8850424,22.8767303
0.9496112,8.8980716,18.907485,32.0080931,29.7462655,84.7616887,12.3012884,14.5156373
1.2128219,11.1593508,23.0182191,32.0942737,28.7440611,80.16332,10.8165141,17.5969679
2.0456437,9.2735599,16.1083641,29.6301328,33.2049557,51.6691189,9.1650795,29.2375922
1.0612848140450895,7.279319406687321,13.280292648257165,29.540826334495225,31.864066317221795,85.9320881,,7.8213869
0.7020512,15.7045538,20.3293632,38.3392382,37.7607519,46.5211495,8.2387268,24.9435811
1.0601385,9.6570324,14.4302597,35.4815088,34.7752859,68.0105419,9.3239892,16.215705
0.7296949,4.1503225,6.773422,23.0081725,27.0594795,91.6377118,6.6346039,18.7359765
1.2414715,10.7397745,18.1259199,37.5150039,36.9791577,66.9020707,8.8803497,20.8949157
1.1291212,11.5449491,19.1472329,38.1526272,38.9487718,70.7912564,8.4588148,24.8954483
1.3708379,11.079683,18.2402645,34.3177935,36.0043857,66.693277,8.3328523,22.2624153
1.2231569,8.003288,12.799325,30.8023788,30.6123155,71.274567,10.9760206,21.4263274
1.8109193,11.1461189,16.2366944,34.3351585,34.1531554,57.1495995,10.111093,28.3542071
0.620229,3.9707751,9.4051568,28.0889392,30.9368241,89.5401674,7.4984428,17.5601671
0.8534845,5.1985583,13.6517232,30.1108426,31.9687723,91.2989914,10.8081342,14.7957771
0.9434372,2.1302858,4.9634737,19.4803662,21.8352756,94.4159551,7.340237,9.5835753
1.0612848140450895,1.3553522,0.4242779,18.1447851,21.2119982,82.04640820843807,7.5180143,14.1694746
0.5606523,3.0351134,11.7596737,24.6790715,30.1830263,94.1337595,6.0372209,11.2507605
1.7394688,4.8088213,13.1146617,26.4390187,31.1148539,93.5539494,10.4490027,13.4805509
0.5141495,4.1622224,8.6272452,26.6899521,25.3017941,94.443634,6.6688249,7.1893575
0.8204751,3.1807271,8.5634246,22.6275726,27.3091861,93.5440291,8.6096683,5.0446332
1.1868759,3.9348921,8.7904874,24.7876548,31.8265957,93.3111791,7.0953212,24.3985096
0.8779546,7.2209844,6.4182508,31.7102937,32.0454988,74.2268126,11.2892176,16.3355879
0.6458998,5.3781084,5.9581468,28.084933,30.8163855,90.6943845,10.2709979,17.8264811
0.9404244,5.6957412,5.632748,28.5399272,27.4641567,90.1815701,7.0307069,11.76803
0.5546187,9.7398319,17.6841603,35.8804096,35.4622265,77.9584569,8.421379,9.9128568
1.705569,10.8392074,15.2683929,32.7193432,34.1847814,65.4281336,8.0651769,33.3702152
1.3149376,12.678605,18.3161114,35.621941,35.9620859,46.4627516,5.9587491,22.8485418
1.1966889,15.7596366,26.58104,43.9867792,40.9820978,52.1481252,11.5573077,22.7105344
